name,category,address,lat,lng,benefitValue,discountPercent,benefit_source_url,benefit_note,address_enriched
일억조식당,음식점,인천광역시 강화군 강화읍 동문안길21번길 17,37.74759428,126.4851754,,,,,인천 강화군 강화읍 동문안길21번길 17
일월아구쭈꾸미,음식점,인천광역시 동구 수문통로 4 (송현동),37.47710792,126.6319647,,,,,인천 동구 수문통로 4
2층 다복집,음식점,인천광역시 중구 연안부두로 16 (항동7가),37.45656833,126.6035834,,,,,인천 중구 연안부두로 16
장흥삼합,음식점,인천광역시 남동구 문화서로4번길 61-13 (구월동),37.44513614,126.6983057,,,,,인천 남동구 문화서로4번길 61-13
가마솥손두부,음식점,인천광역시 미추홀구 소성로326번길 4 (문학동),37.43738389,126.6832391,,,,,인천 미추홀구 소성로326번길 4
전라도 삼합,음식점,인천광역시 연수구 대암로 46 (옥련동),37.41796626,126.6543661,,,,,인천 연수구 대암로 46
전복촌,음식점,인천광역시 남동구 예술로204번길 35 (구월동),37.45238876,126.7035486,,,,,인천 남동구 예술로204번길 35
가정옥,음식점,인천광역시 서구 가정로352번길 3 (가정동),37.51628109,126.6733385,,,,,인천 서구 가정로352번길 3
장군보쌈,음식점,인천광역시 계양구 도두리로6번길 10 (작전동),37.53313612,126.734571,,,,,인천 계양구 도두리로6번길 10
장수가든,음식점,인천광역시 남동구 수현로14번길 13-7 (장수동),37.46399308,126.7505709,,,,,인천 남동구 수현로14번길 13-7
장원토종마을(장원식당),음식점,인천광역시 옹진군 영흥면 영흥로 471,37.25426484,126.4637799,,,,,인천 옹진군 영흥면 영흥로 471
자연쌈밥&미역국,음식점,인천광역시 서구 대평로7번길 4 (심곡동),37.54688992,126.6760071,,,,,인천 서구 대평로7번길 4
전주돌솥밥,음식점,인천광역시 계양구 오조산로45번길 11-1 (계산동),37.53465465,126.7371417,,,,,인천 계양구 오조산로45번길 11-1
정자담한정식,음식점,인천광역시 남동구 소래역남로 10 (논현동),37.39760612,126.7354632,,,,,인천 남동구 소래역남로 10
제주솥뚜껑삼겹살,음식점,인천광역시 중구 신포로31번길 6 (관동3가),37.47199418,126.6251149,,,,,인천 중구 신포로31번길 6
조박사한우마을,음식점,인천광역시 미추홀구 봉수대로 17 (도화동),37.47989102,126.6535634,,,,,인천 미추홀구 봉수대로 17
조선화로집 삼산사거리점,음식점,인천광역시 부평구 평천로 382 (삼산동),37.51731289,126.732668,,,,,인천 부평구 평천로 382
백년식당서서갈비,음식점,,37.43779842,126.6883476,,,,,인천 미추홀구 소성로 381
강화해신탕,음식점,인천광역시 강화군 선원면 중앙로 385,37.71607665,126.4710663,,,,,인천 강화군 선원면 중앙로 385
남원추어탕,음식점,인천광역시 미추홀구 소성로256번길 5 (학익동),37.43781801,126.6758333,,,,,인천 미추홀구 소성로256번길 5
동춘사골순대국 구월점,음식점,인천광역시 남동구 복개서로97번길 15 (구월동),37.45521672,126.7216508,,,,,인천 남동구 복개서로97번길 15
두루치기 앤 숯불장어,음식점,인천광역시 미추홀구 매소홀로 372 (학익동),37.44014984,126.6631731,,,,,인천 미추홀구 매소홀로 372
