name,category,address,lat,lng,benefitValue,discountPercent,benefit_source_url,benefit_note,address_enriched
노유민코페,카페,인천광역시?중구?송월동3가 16-5,37.47775397,126.6194284,,,,,"인천광역시 중구 차이나타운로 15 (송월동3가, 1층)"
팥누리,카페,인천광역시?중구?관동2가 8-3,37.47259181,126.6231315,,,,,"인천광역시 중구 신포로27번길 44 (관동2가, 1층)"
카페 연화당,카페,인천광역시?중구?중앙동1가 14-1,37.4737402,126.6203903,,,,,"인천광역시 중구 신포로27번길 97 (중앙동1가, 1층)"
잭슨빌,카페,인천광역시?중구?신생동 2-13,37.47049731,126.6253605,,,,,"인천광역시 중구 제물량로166번길 1-8 (신생동, 1층)"
작은오븐,카페,인천광역시?중구?관동3가 3-1,37.47194901,126.6247656,,,,,"인천광역시 중구 신포로31번길 11 (관동3가, 1층,2층)"
엔소이카페,카페,인천광역시?중구?을왕동 730-6,37.44603838,126.3779203,,,,,인천광역시 중구 용유서로274번길 28 (을왕동)
SOHO63,카페,인천광역시?중구?송학동3가 2-1,37.47411555,126.6271779,,,,,"인천광역시 중구 송학로 37, 1층 (송학동3가)"
헬로우스프 앤 커피,카페,인천광역시?중구?신흥동2가 19-3 미성프라자,37.46797612,126.6359414,,,,,"인천광역시 중구 서해대로 474 (신흥동2가, 19-3번지 1층 108호)"
정,카페,인천광역시?중구?운서동 3029-4,37.49795586,126.4999348,,,,,"인천광역시 중구 화랑목로 70-8, 1층 101,102호 (운서동)"
카페 티톡,카페,인천광역시?중구?북성동3가 4-4,37.47583843,126.619736,,,,,"인천광역시 중구 차이나타운로 39-1, 2층 (북성동3가)"
마고,카페,인천광역시?중구?송학동3가 5-25,37.47267828,126.6258725,,,,,"인천광역시 중구 신포로39번길 6-4 (송학동3가, 1층)"
자동차박물관,카페,인천광역시?중구?신포동 11-4,37.47107878,126.6262036,,,,,"인천광역시 중구 제물량로166번길 24, 2층 (신포동)"
네버엔딩,카페,인천광역시?중구?신포동 26-10,37.4710188,126.6254134,,,,,"인천광역시 중구 우현로39번길 21-2, 2층 (신포동)"
카페봉봉,카페,인천광역시?중구?송학동3가 7-30,37.47233155,126.6253248,,,,,인천광역시 중구 신포로35번길 8-1 (송학동3가)
더카페소울,카페,인천광역시?중구?북성동1가 98-442,37.4742362,126.5973345,,,,,인천광역시 중구 월미문화로 47 (북성동1가)
올데이인더키친,카페,인천광역시?중구?송학동3가 7-34,37.47257367,126.6249047,,,,,인천광역시 중구 신포로35번길 18 (송학동3가)
로바로바(LOVA LOVA),카페,인천광역시?중구?관동3가 1-11,37.47193075,126.6252276,,,,,"인천광역시 중구 신포로31번길 6 (관동3가, 1-11번지 1층)"
