name,category,address,lat,lng,benefitValue,discountPercent,benefit_source_url,benefit_note,address_enriched
스톤캠핑장,놀거리,인천광역시?강화군?하점면 신삼리 177-1,37.75469722,126.4089845,,,,,인천광역시 강화군 고려산로377번길 31
바다캠핑장,놀거리,인천광역시?강화군?화도면?장화리 1122-1,37.61338823,126.3822131,,,,,인천광역시 강화군 화도면 해안남로 2355-7
마리원캠핑장,놀거리,"인천광역시?강화군?길상면?장흥리 206-5 팜스토리(주), 마리원",37.61547913,126.5106318,,,,,인천광역시 강화군 길상면 장흥로101번길 6
하랑캠핑장,놀거리,,37.71138805,126.3898541,,,,,인천광역시 강화군 내가면 고천리 1259-14
현대요트 인천,놀거리,인천광역시 중구 을왕동 980-1,37.45775313,126.3571113,,,,,인천광역시 중구 왕산마리나길 143 (을왕동)
청라호수공원 환상의 숲 놀이터,놀거리,인천광역시?서구?청라동?106-2?청라국제도시 야외음악당,37.53289095,126.6358338,,,,,인천광역시 서구 청라동 106-2
문라이트캠핑장,놀거리,인천광역시?강화군?길상면?선두리 977-23,37.60164708,126.4922867,,,,,인천광역시 강화군 길상면 해안남로 656
오렌지듄스 GC,놀거리,인천광역시?연수구?송도동 347 오렌지듄스 골프장,37.35404985,126.5920011,,,,,인천광역시 연수구 인천신항대로 1120
돌담캠핑가든,놀거리,인천광역시?강화군?삼산면 석모리 111-23,37.70125759,126.3282434,,,,,인천광역시 강화군 삼산북로 397-1
바다다 캠핑장,놀거리,인천광역시?강화군?화도면?내리?2146-2,37.63638551,126.3798293,,,,,인천광역시 강화군 화도면 내리 2146-2
갈매기배낚시,놀거리,인천광역시?동구?만석동 2-183,37.48768764,126.6229918,,,,,인천광역시 동구 보세로 6-1
인천 올림픽기념국민생활관,놀거리,인천광역시?남동구?구월동 1246 올림픽국민생활체육관,37.45742897,126.7189116,,,,,인천광역시 남동구 구월로 251
[강화 나들길 제7코스] 낙조보러 가는 길,놀거리,인천광역시?강화군?강화읍?신문리 254-8,37.74582454,126.4822613,,,,,인천광역시 강화군 강화읍 청하동길 24
영종도힐링캠프,놀거리,인천광역시?중구?을왕동 678-179,37.43966674,126.3794598,,,,,인천광역시 중구 선녀바위로 70
동검도노을캠핑장,놀거리,인천광역시?강화군?길상면?동검리 165-1,37.5874657,126.5096271,,,,,인천광역시 강화군 길상면 동검길 159-13
부자캠핑장,놀거리,인천광역시?강화군?삼산면?상리 12-2,37.7432079,126.3082524,,,,,인천광역시 강화군 삼산면 상리길281번길 93
강화도산들애캠핑수영장,놀거리,인천광역시?강화군?강화읍?국화리 344-1,37.74094417,126.4602274,,,,,인천광역시 강화군 강화읍 고비고개로 171
오류내낚시터,놀거리,인천광역시?강화군?송해면?하도리 산156,37.75941138,126.4558912,,,,,인천광역시 강화군 송해면 오류내길51번길 44
계산국민체육센터,놀거리,인천광역시?계양구?계산동 907-2 계산국민체육센타,37.54613828,126.7291749,,,,,인천광역시 계양구 주부토로 580
강화도,놀거리,(강화읍),37.73554586,126.5201804,,,,,인천광역시 강화군 강화읍 강화대로
나인승마클럽,놀거리,인천광역시 계양구 방축동 72-1 나인승마,37.55695098,126.7329048,,,,,인천광역시 계양구 방축로76번길 61
인천대공원 사계절썰매장,놀거리,인천광역시?남동구?장수동 산78 인천대공원,37.45864608,126.7519808,,,,,인천광역시 남동구 무네미로 238
스카이72GC 바다코스,놀거리,인천광역시?중구?운서동 3238 클럽72,37.48462419,126.4693087,,,,,인천광역시 중구 공항동로 392
스카이72GC레이크코스,놀거리,인천광역시 중구 운서동 3238 클럽72,37.48462419,126.4693087,,,,,인천광역시 중구 공항동로 392
국제롤러장,놀거리,인천광역시 서구 청라동 165-12 지젤엠청라,37.53366065,126.6557431,,,,,인천광역시 서구 청라에메랄드로 99
스카이72GC하늘코스,놀거리,인천광역시 중구 운서동 3238 클럽72,37.48462419,126.4693087,,,,,인천광역시 중구 공항동로 392
인천서구 사계절썰매장,놀거리,인천광역시?서구?공촌동 산141-2,37.54712072,126.6851206,,,,,인천광역시 서구 심곡로 166
장경리해변야영장,놀거리,,37.27234296,126.4499413,,,,,인천광역시 옹진군 영흥면 내리 1626-38
연평평화안보수련원,놀거리,인천광역시?옹진군?연평면?연평리 153 연평평화안보수련원,37.66545101,125.704035,,,,,인천광역시 옹진군 연평면 연평중앙로24번길 25
길상낚시터,놀거리,인천광역시?강화군?길상면?장흥리 37-2 낚시터매점,37.62455288,126.4996187,,,,,인천광역시 강화군 길상면 초지로 453
노을빛바다애글램핑,놀거리,인천광역시?강화군?화도면?장화리?474-1,37.62143164,126.3765439,,,,,인천광역시 강화군 화도면 해안남로 2421-210
인천아시아드주경기장,놀거리,인천광역시?서구?연희동 826 인천아시아드주경기장,37.54524003,126.6651113,,,,,인천광역시 서구 봉수대로 806
인천대공원 너나들이캠핑장,놀거리,인천광역시?남동구?장수동 산78?인천대공원,37.4594904,126.7506531,,,,,인천광역시 남동구 무네미로 238 인천대공원
낭만에코파크,놀거리,인천광역시?강화군?양도면?인산리 224-4,37.70189816,126.4283147,,,,,인천광역시 강화군 양도면 중앙로814번길 19-16
강화고인돌캠핑장,놀거리,,37.77648125,126.435462,,,,,인천광역시 강화군 하점면 장정리 989
아로니움글램핑,놀거리,인천광역시 강화군 삼산면 석포리 415-6,37.68793477,126.3636488,,,,,인천광역시 강화군 삼산면 삼산남로 85-11
프랭클리 글램핑,놀거리,인천광역시?강화군?선원면?선행리 492-5,37.72854268,126.4510008,,,,,인천광역시 강화군 선원면 시리미로237번길 32
여성문화회관 수영장(실내),놀거리,인천광역시?부평구?갈산동 375-1 여성문화회관,37.50791482,126.7219544,,,,,인천광역시 부평구 길주로 539
송도스포츠캠핑장,놀거리,인천광역시?연수구?송도동 380 인천환경공단,37.35393923,126.6194569,,,,,인천광역시 연수구 인천신항대로892번길 50
잭니클라우스GC코리아,놀거리,인천광역시?연수구?송도동 117,37.38161099,126.6179646,,,,,인천광역시 연수구 아카데미로 209
국제 롤러스케이트장,놀거리,인천광역시 서구 청라동 165-12 지젤엠청라,37.53366065,126.6557431,,,,,인천광역시 서구 청라에메랄드로 99
국화지낚시터,놀거리,인천광역시?강화군?강화읍?국화리 산59-9,37.74737411,126.468082,,,,,인천광역시 강화군 강화읍 국화길 51
[강화 나들길 제2코스] 호국돈대길,놀거리,인천광역시?강화군?강화읍?갑곳리 1040 강화역사관,37.73363212,126.5160614,,,,,인천광역시 강화군 강화읍 해안동로1366번길 18
황산지(장흥지),놀거리,인천광역시?강화군?길상면?장흥리 225-3,37.61512087,126.5123789,,,,,인천광역시 강화군 길상면 장흥로 96-1
항포낚시터,놀거리,인천광역시?강화군?삼산면?석모리 1148 삼산항포낚시터,37.70608131,126.2868054,,,,,인천광역시 강화군 삼산면 삼산서로310번길 21
[강화 나들길 제8코스] 철새 보러 가는 길,놀거리,인천광역시?강화군?강화읍?신문리 254-8,37.74582454,126.4822613,,,,,인천광역시 강화군 강화읍 청하동길 24
클라이밍줌,놀거리,인천광역시?서구?청라동 9-90,37.41566914,126.6746002,,,,,인천광역시 서구 청라대로316번길 45
선학국제빙상경기장,놀거리,인천광역시?서구?청라동 12-5,37.43119,126.6992169,,,,,인천 서구 첨단서로 190
영종씨사이드 레일바이크,놀거리,,37.48850618,126.5768543,,,,,인천 강화군 교동면 고구리 73
계양산 둘레길,놀거리,인천광역시?강화군?길상면?초지리 1328-65,37.54807135,126.7270445,,,,,인천광역시 강화군 길상면 해안남로117번길 29-18
만정캠핑장,놀거리,인천광역시?중구?무의동 산189,37.51541534,126.5499277,,,,,인천광역시 중구 하나개로 140
송도스포츠파크 캠핑장,놀거리,인천광역시 강화군 불은면 삼성리 993-2,37.35390766,126.6194899,,,,,인천광역시 강화군 불은면 중앙로755번길 49
함허동천(야영장),놀거리,인천광역시?중구?중산동 1853 만정낚시터,37.61133332,126.4526101,,,,,인천광역시 중구 영종순환로 279-20
대이작도 부아산 하이킹,놀거리,인천광역시?강화군?길상면?동검리 110,37.1776618,126.261575,,,,,인천광역시 강화군 길상면 동검길65번길 93-6
강화나들길,놀거리,인천광역시?옹진군?영흥면?내리 1665-4,37.74834793,126.4837338,,,,,인천광역시 옹진군 영흥면 영흥서로 527-14
대이작도 생태탐방로,놀거리,인천광역시?중구?을왕동 980-1,37.17681362,126.2497655,,,,,인천광역시 중구 왕산마리나길 143
BMW 드라이빙 센터,놀거리,인천광역시?강화군?삼산면?매음리?897,37.4623831,126.4854499,,,,,인천광역시 강화군 삼산면 어류정길198번길 8
스카이72GC드림듄스코스,놀거리,인천광역시 연수구 송도동 380 송도종합스포츠센터,37.49518665,126.4580427,,,,,인천광역시 연수구 인천신항대로892번길 40
